,movieid,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1
10606,4671,104406,95705,8694,98067,131122,130066,99539,98217,7621,98797,58452,53133,90561,88028,626,5966,8705,101262,119,2943
10607,4672,4971,1286,3206,6570,92182,8712,65465,25764,120102,87589,96569,4361,103834,564,6700,249,93037,86442,7623,87867
10608,4673,8812,126779,2943,2472,6838,78218,7220,6779,313,57041,100246,87761,145,90603,6322,62155,116539,79592,71535,3196
10609,4674,88028,2476,4579,66352,2472,66302,61646,116913,1547,109359,127264,8812,116539,121451,59922,106214,113374,80779,87356,7013
10610,4675,4579,5188,110765,82235,97823,81658,68244,915,80295,5071,70661,8741,117527,6202,117572,110535,2155,60411,230,4764
10611,4676,86298,588,104076,1566,45517,564,111659,1907,88356,87446,4016,3259,85261,95167,6889,84637,2687,106696,52287,4990
10612,4678,1592,71141,6344,3004,119929,69748,66620,108893,74547,65738,26147,6893,3331,106214,3964,86298,116487,5120,96281,84446
10613,4679,106214,128601,1749,6202,6311,99389,1940,26707,65660,4184,2123,82097,96569,116660,90965,8812,97823,84446,88061,89126
10614,4680,8900,115460,2649,3004,116487,69748,4605,88339,88069,2123,8689,95510,25764,106214,26101,86316,50923,88593,104039,784
10615,4681,117527,117572,2943,131122,81788,98217,89016,6593,2157,5685,5271,106214,108499,73117,83158,89769,71688,26448,79590,80586
10616,4682,53375,2173,77540,181,109684,69809,53140,74619,3401,109319,81713,98755,100882,103042,71057,2384,1495,117474,104312,7205
10617,4683,6546,47918,106214,53554,60106,88065,129348,88672,131027,120928,3045,5985,101799,5170,5040,2149,5802,7231,117752,87010
10618,4684,8748,4184,73117,26346,6295,6570,5802,87867,25937,69429,80947,1881,130066,4990,47477,2836,5377,505,4162,86766
10619,4685,3895,104076,95875,6889,65682,588,1566,45576,4990,5182,558,98239,46530,102720,87446,783,59315,102880,77682,2641
10620,4686,8812,106214,447,111040,66302,8705,5685,91805,101058,47028,93831,100157,114122,2482,112138,90561,97823,110854,128546,7220
10621,4687,1216,88061,73117,4184,6570,1235,2736,1566,6202,5377,85007,4359,8834,5611,102469,5221,207,5145,5994,65603
10622,4688,88796,96302,2893,3259,74886,6209,26346,114436,111259,95705,73117,58452,66868,80924,84961,112640,4808,130622,103249,54826
10623,4689,47918,77682,5653,5094,90514,6546,101585,88331,112477,131027,89848,58898,88672,1216,88065,3199,71878,108156,89393,3920
10624,4690,1566,588,1907,783,2687,6889,105709,364,709,111659,1282,87446,99246,1221,4853,5511,86815,575,54190,539
10625,4691,5837,1475,2943,78916,26480,130356,112953,98072,2526,114376,5071,2803,69448,88028,72344,6929,60231,4673,71899,110342
10626,4692,45517,65660,116409,6432,80586,3991,82597,116947,1344,4365,67233,7355,73914,232,78461,114128,8748,69118,4644,84983
10627,4693,6546,47918,129348,112477,106214,88672,8933,3045,4579,7287,6531,126150,111632,108156,105945,69729,2149,129337,60827,87785
10628,4694,116913,104406,73117,88028,915,6202,6209,98217,76082,129784,26346,88382,97688,99539,74547,71688,110673,95600,5518,128622
10629,4695,95875,130356,2893,5221,5945,691,459,6734,5876,6639,77896,109569,118718,8689,78097,26236,3841,259,126588,2649
10630,4696,95875,86815,102880,124867,6889,1566,88173,111659,7621,2123,709,783,1907,4200,112640,101952,86298,6012,89774,86880
10631,4697,115701,128578,90960,121873,112171,109359,108046,68959,88028,84238,64900,8812,6044,96302,58452,5924,111946,5837,127313,100161
10632,4698,98162,117586,8812,6580,88339,26691,5485,93909,52806,86345,47274,82097,107445,71416,69448,90866,67,129520,78557,1749
10633,4699,88061,454,4631,80947,111659,3505,626,73718,87047,112909,5966,225,54259,4031,96569,73117,114945,49035,43,3605
10634,4700,58452,8808,131122,85403,129784,86785,26346,83920,8643,837,130066,63629,99317,986,110765,110535,588,8748,73117,2565
10635,4701,76291,106214,6838,79592,117478,69448,5170,83158,86785,1429,128546,131250,2676,87975,119126,65277,118274,98217,26074,3898
10636,4702,88028,8812,117586,71688,83468,85175,74649,6202,96870,92106,8809,4259,66302,100141,83337,126184,87059,26346,80779,1117
10637,4703,6822,915,82063,86277,26191,2943,98067,104406,59366,114550,102127,109489,130964,8609,99043,88810,83337,536,2711,6940
10638,4704,5218,5456,4985,70697,57041,588,7193,227,86298,71057,1566,124843,1907,52245,6889,4886,44022,2701,108156,45517
10639,4705,84557,4706,81788,8694,8693,112138,4081,73117,45517,1216,130066,5802,121133,57709,118696,8705,79929,112640,110781,47868
10640,4706,78557,95875,113374,98162,7752,89016,86880,2123,88028,104076,3778,108156,84446,110765,8812,1216,60941,5945,81142,8694
10641,4707,6194,1150,2875,73572,71878,102469,122735,6703,80086,3505,109489,86809,81270,69118,116181,5893,8842,89192,113352,95746
10642,4708,44100,26497,3035,5927,272,60020,2116,2340,7326,84637,120132,1366,121485,26346,53887,53133,116465,5917,48972,116710
10643,4709,129784,1118,128249,109569,95875,45517,77896,63222,3481,7229,5991,432,64900,47918,47455,6570,4035,4695,505,4750
10644,4710,95875,5761,1006,6681,4631,85056,102880,125271,95484,6259,109359,1118,87356,2476,129814,99014,59315,65603,101864,46770
10645,4711,106214,89069,8812,84446,121300,66352,82641,5692,83558,82711,5221,8809,110116,128578,76082,1006,127264,96227,5485,108100
10646,4712,6546,2943,1587,87761,116539,3590,47918,25746,119440,82370,5094,114394,100103,7136,129348,25871,128534,92424,85476,106214
10647,4713,51619,95875,4142,102749,56174,2097,87036,61961,52950,4695,71057,127292,1921,101182,57772,1232,1876,4133,6645,5667
10648,4714,108775,88339,5761,108046,5350,1866,6033,60941,110535,59315,8504,113374,111946,88061,83337,2476,8900,96569,109000,55167
10649,4715,60411,3857,80295,97823,81138,158,536,71743,82641,426,5671,101262,83337,60941,52742,66857,5518,121797,2565,31026
10650,4716,108046,26119,98797,7220,2893,6929,131122,8705,58494,72692,87761,73240,115531,84252,127001,3505,4469,102469,4631,82840
10651,4717,1907,588,6889,1566,364,65300,709,86815,2687,783,45517,73017,111659,65682,103727,1282,87446,4853,595,95875
10652,4718,26448,7220,5079,108085,131250,98217,131013,117572,83337,2123,626,447,88468,7034,88672,93831,3821,119,83244,5106
10653,4719,4750,3754,1495,108932,77300,1197,117851,122300,292,58299,1083,92348,115664,94833,96281,78893,5892,58404,6350,88356
10654,4720,131070,99539,115556,7930,114550,47670,78606,119629,8870,6838,86785,61768,8705,5071,47868,104406,84090,1841,5966,4469
10655,4721,4162,5761,6889,95875,86815,65277,109359,91974,111659,106450,108156,74541,2123,82235,45517,99906,131122,4853,84637,61100
10656,4722,104226,83264,2714,73881,89554,91749,88051,64900,111046,74450,1235,129080,5106,101942,68959,99028,91690,5172,5271,73572
10657,4723,80076,95705,5071,5518,60941,83158,131122,89016,119428,82235,97823,117572,422,8824,94969,58452,3537,118262,106877,95926
10658,4724,8757,126184,72512,122423,83158,104563,44900,3855,101904,2331,71104,26205,58123,69714,57453,87047,2370,5485,4976,109177
10659,4725,4658,97650,75362,89780,71135,83086,94061,107055,5771,76066,107370,87205,80086,5663,5306,130442,97815,102066,407,6967
10660,4726,2744,7577,100145,119129,90206,126985,96868,73198,81770,8962,26655,90899,87164,48235,99452,117901,113466,113420,48833,6761
10661,4727,8679,8693,129348,111874,101952,26435,85369,82370,7287,7808,86671,79238,47918,5985,85476,25890,86815,7825,7357,47239
10662,4728,85007,65315,2969,44195,86298,5465,83337,45531,8812,112175,26714,6318,80779,66854,105302,633,60128,69904,1579,7378
10663,4729,26346,117586,230,2943,111659,6404,131122,53133,422,8748,1695,86277,26108,128622,81788,123312,127579,58381,3069,6570
10664,4731,8705,76291,116539,85440,81788,5071,83337,93029,58452,79838,124857,6929,7220,98217,95600,109858,55073,88061,108427,102178
10665,4732,98217,83337,8705,47793,117586,131122,86785,8812,4241,626,50641,85440,101262,85261,110320,109177,78557,60411,1585,129784
10666,4733,8812,5271,7220,111040,100246,4621,809,106214,102469,61467,7752,127001,6318,117572,4441,6779,3945,460,111946,4681
10667,4734,1639,8705,58452,5671,100246,112138,74532,6929,93210,65277,6670,7930,25931,6838,101058,114552,102070,68214,47868,111259
10668,4735,82631,119563,47918,5802,53554,88065,2943,6546,117752,4579,86785,50641,79929,108156,94777,120518,129432,2472,8933,104561
10669,4736,6546,1216,939,25871,93723,86815,101799,50641,7357,7639,6031,130626,79929,5802,108968,3590,77240,201,126150,94015
10670,4737,58452,915,104406,86785,2155,6202,119147,119563,99317,8869,93914,116602,53161,109173,97823,106498,7059,71688,130066,120301
10671,4738,92106,1286,58123,2266,121586,130050,104312,8812,56152,113348,4526,117474,117838,2717,81784,122946,718,129857,98523,1653
10672,4739,8705,80230,98217,110535,85440,89016,113374,82235,129784,26108,58452,117586,44777,1749,78222,626,117752,57017,88419,7340
10673,4740,6546,106214,5802,3045,116539,47918,88065,80779,110854,5094,2943,89222,25871,84880,59922,8595,3626,116600,126150,94833
10674,4741,4764,68244,80076,7253,101904,447,76089,58381,101262,6699,5106,1896,105463,26536,83264,7034,70833,53161,26108,88051
10675,4742,6546,3045,8933,47918,126150,93723,89222,5040,5094,92424,106214,112477,7287,94833,117752,50641,80779,939,66053,2331
10676,4743,5161,1363,45517,87446,8748,111659,73117,1566,5422,3481,1216,54272,4853,3466,7186,44399,626,7,5377,44193
10677,4744,6715,87028,96227,76291,129350,60941,87975,125085,104406,98217,47670,6929,86785,626,83337,73240,335,81658,81788,26724
10678,4745,60827,8875,6531,8693,45531,3035,7320,66053,116600,88593,939,85211,108156,77240,3668,1216,4164,72124,104849,4274
10679,4746,7220,447,68244,915,82597,7752,2943,8643,79590,70661,126510,117572,78264,26101,7340,61467,84252,26372,1060,691
10680,4747,1547,121451,100141,88028,54826,82641,77353,76082,109524,61646,53406,113374,72283,83558,2476,8895,78916,5767,90668,80072
10681,4748,26504,6838,106064,4677,4990,111659,111329,4749,4154,4750,4016,102340,2687,1566,86298,97913,91805,88672,71404,4162
10682,4749,4990,26724,52806,4162,91981,2123,2893,1547,104076,82641,99014,5106,1216,60941,73117,53121,89774,2044,69136,76238
10683,4750,3259,26504,86298,77300,74553,95875,1197,116947,3895,83177,7757,110968,4748,986,57692,70121,2088,5672,6624,1580
10684,4751,92096,4853,6571,73117,85770,78557,95875,4958,130356,102340,66352,112911,60546,4677,101640,96302,113216,5161,109359,5786
10685,4752,95875,60941,6889,5761,1907,106696,55245,5350,94900,109359,77682,116947,3259,52287,73513,85770,76063,364,4658,3770
10686,4753,588,1566,45517,1907,6889,112138,2687,3692,364,709,4128,783,7374,2701,6013,126180,5218,108085,65,4214
10687,4754,110673,95595,131070,879,230,102376,54605,5311,47810,77682,8870,81516,6581,47446,92210,7114,60941,5755,117065,57282
10688,4755,53161,6593,107601,125569,118262,915,837,101058,124657,73488,99317,119563,131070,86541,86513,26108,126510,6316,6940,100275
10689,4756,106214,101952,7775,63181,1006,5671,92843,1216,70661,110968,85770,8898,111659,8530,61695,87356,25788,102517,5573,1801
10690,4757,50583,93404,7447,99638,4642,113707,110194,6570,123312,87589,100036,55402,7316,70984,92252,112316,56580,46976,3046,7625
10691,4758,58452,90561,8741,5071,117527,131122,89016,112359,118262,68244,99539,185,86785,2943,114550,93504,447,3798,8705,80295
10692,4759,117752,4579,60827,50641,6546,86785,6155,54193,82631,101079,3259,117572,2331,939,98200,126781,123312,111632,25746,106214
10693,4760,96941,69448,111303,80337,61357,4011,7231,108156,109284,843,8962,96809,87761,87719,86290,86606,106391,112953,114394,4592
10694,4761,1547,60941,1006,116539,66302,7750,121300,2123,8705,111946,3895,81927,85861,73117,80779,129435,84844,91981,86957,66352
10695,4762,116913,103406,1547,77353,72235,88028,121055,128578,127614,1117,61646,117065,76082,97709,79838,4315,65603,117498,25858,92106
10696,4763,81548,83337,8705,2472,129337,116539,87685,7316,124857,65277,8693,90019,131122,117930,130496,92182,88065,83527,111303,61707
10697,4764,6404,68244,130066,26346,95705,110535,83158,8748,85987,96401,98797,691,1437,7031,98217,72936,2943,230,2565,53161
10698,4765,1940,5350,111946,68237,98109,48899,8812,53406,108953,112066,93669,110326,596,98400,5744,98938,6310,7541,91231,2676
10699,4766,110116,64900,4259,456,106336,26334,2146,117572,7759,63329,104179,26147,26346,691,31026,4631,96569,273,7217,117586
10700,4767,112640,6889,84637,108156,4162,45517,95875,104076,588,783,52287,4990,81788,112788,8878,86298,4214,4886,5218,2
10701,4768,8670,88028,84601,51935,70961,60941,6175,933,454,114013,1260,931,123761,8781,80086,56015,459,6209,79067,26107
10702,4769,5626,89069,112903,49817,65721,92236,72913,105529,67370,111667,108493,88701,82235,113707,2327,58381,1587,51357,56607,5252
10703,4770,130356,4758,230,68959,943,80860,4403,106064,2803,837,5071,80825,62788,127292,95600,131070,7930,57041,115556,86181
10704,4771,2893,112316,462,6681,6245,4411,102997,100052,85894,86815,94280,115943,116570,60150,5027,87356,93733,65603,4322,348
10705,4772,104179,259,5128,4333,85691,84983,6259,99857,55434,88028,2146,1749,8812,94280,95875,77896,5292,69448,7193,8689
10706,4773,8812,7298,65660,81398,5170,454,8809,2123,69429,8705,26194,1117,100141,52106,4184,108160,89554,45175,8900,460
10707,4774,57942,6388,128167,130508,273,2893,8679,110873,127001,117877,2803,48326,84557,96821,72703,51662,45517,112165,2013,43460
10708,4775,86815,26346,82235,53133,131122,111659,2943,98217,5685,626,26707,86785,86277,129857,301,83158,6404,201,117527,6570
10709,4776,106254,8812,83227,88028,43292,61695,110508,108775,111946,106214,6812,102178,66352,2803,1598,49314,66302,2058,59016,4853
10710,4777,106214,76238,5094,6546,5170,82641,129348,94777,47918,80779,8720,117572,87527,121451,101350,89222,108156,88672,101640,60106
10711,4778,106160,108046,71416,118766,73365,58452,108879,107848,835,48530,59447,98761,119454,127001,78620,6838,82246,73885,339,74426
10712,4779,6230,2209,1592,56561,47503,102997,114003,128187,89549,92106,5465,87197,101692,4571,69708,98239,5252,7105,93324,116487
10713,4780,73240,98162,83337,45134,88028,1006,26448,67792,98217,2155,63329,8705,87796,114017,3992,26707,5802,60106,109000,108156
10714,4781,71254,94018,5094,96131,89222,1591,46770,87785,7228,4643,78696,23,103253,7287,82370,56931,2723,127323,102749,77896
10715,4782,232,91805,5465,91797,101904,5249,103052,89549,86442,89192,1579,111303,6286,92182,2165,144,127728,3022,603,78196
10716,4783,2440,112640,26194,62662,116947,2625,108156,3259,96302,71444,110673,84252,115460,3004,92062,6344,7915,69748,129522,64900
10717,4784,127001,360,80570,91169,111874,1006,87589,6939,539,7375,7942,105709,3756,89000,86277,324,58111,347,111667,127728
10718,4785,5653,86815,5094,47918,120518,89222,77240,5040,5899,8679,50641,92264,77682,564,1216,86671,108156,5802,89393,77538
10719,4786,2467,5419,2297,115556,80295,85894,4403,81027,49494,117065,1118,130850,80825,77682,105601,119655,86725,7745,56350,1504
10720,4787,131122,2565,129784,26448,110535,158,58452,98217,82235,52528,89016,4631,97823,85440,73117,73170,96227,86785,121184,5106
10721,4788,127001,69336,1511,123312,58381,6524,72512,5465,46976,106214,4259,80570,83264,26197,8533,56908,6046,89848,45079,87589
10722,4789,6546,108953,125878,50641,96131,5040,2149,111632,88331,47918,7287,5094,4859,120928,82370,60106,1216,23,1587,87761
10723,4790,915,85770,106214,26101,83158,102880,102804,129937,65277,98755,8527,104039,6311,7197,86513,66854,786,107344,813,5170
10724,4791,4329,3671,6624,4750,1118,88356,26221,145,110889,2641,66620,2949,130490,7193,2642,93520,122272,110968,26304,122783
10725,4792,6202,112753,60231,131100,4876,111259,4403,2149,5671,84799,115556,98162,115475,128546,118300,100463,94280,99539,62662,6562
10726,4793,86785,5802,60827,117752,72587,6546,50641,26707,2943,2331,117572,79929,1071,7942,5966,88382,131122,98217,54193,697
10727,4794,1907,6889,6803,110036,77682,104392,1566,86815,364,783,54826,8748,43971,111659,4658,94969,84777,95705,4689,109199
10728,4795,95875,1216,8748,5720,5145,1566,3326,1923,502,126290,73117,78557,3992,1445,7752,2006,45517,110765,101989,104076
10729,4796,5335,91805,5863,109359,4495,60103,78916,1216,5397,82703,8694,81658,52724,6570,56715,62718,1896,8705,58452,3326
10730,4797,91805,73117,66857,131060,109359,77217,26221,87446,1474,1445,116985,96655,6944,105340,85403,26147,5377,7249,90777,26258
10731,4798,131122,130066,68244,110535,53133,117527,2565,691,89678,26346,58452,119303,129784,126510,26108,95705,82235,119563,98217,86785
10732,4799,111329,100270,95875,8812,2123,616,1032,2687,45517,85770,3889,6369,122859,7752,1579,87975,106460,70817,4016,97988
10733,4800,25962,7308,59775,5892,130578,1118,74619,8977,1287,4441,9002,79653,68959,103873,49649,103210,70678,106109,50064,5192
10734,4801,7479,80986,87262,84122,82834,7053,50585,7092,5904,7078,25865,94957,7835,121594,99085,79653,25856,1939,78405,53554
10735,4802,1907,783,1566,2687,588,55253,45517,109684,95875,6889,111659,3821,267,83613,1441,87446,5027,364,48414,8946
10736,4803,95875,626,82703,111659,3505,60941,84238,3857,4886,4853,44255,1216,4564,8693,6154,92829,3821,119,74426,96569
10737,4804,111659,95875,1907,4677,45517,7186,112138,73017,7193,2701,588,6245,86815,6889,87446,4764,1566,95167,2687,2893
10738,4805,86785,7287,6546,1216,56631,7808,117752,60827,8679,5985,86815,50641,5040,77896,126150,116539,48700,5802,5966,3724
10739,4806,88672,69136,84446,8748,60941,2123,26346,5221,89000,102735,114013,78557,4990,77682,7306,4016,102340,94545,665,26191
10740,4807,83264,104226,7220,73881,117630,111046,62155,6838,57041,112138,8705,78168,114492,6529,101285,47868,5802,127728,1854,1475
10741,4808,6546,117752,120928,106214,5985,1216,108953,47918,5094,5802,129348,112477,89774,86815,55245,80295,50641,2440,126184,2331
10742,4809,120536,45730,129068,6634,68498,6697,107863,128534,123312,201,58381,127001,93952,90413,74095,48879,127579,130562,79769,2327
10743,4810,98604,91805,87446,109199,105340,72731,5375,101952,7613,45517,8982,48791,91290,131060,82459,4090,5377,74342,92841,62526
10744,4811,8541,109397,101952,539,99014,105709,26346,94900,6515,127626,66667,26388,201,57709,93669,98400,72703,26063,347,86844
10745,4812,1907,2687,588,6889,91500,100585,77240,7163,88468,4016,82235,97913,709,77682,95875,86815,87446,67408,2822,364
10746,4813,4990,57041,71057,101180,1214,71573,101864,5445,26724,108190,87430,130520,2340,102060,52806,102880,3697,118696,5468,64747
10747,4814,4631,80295,111259,426,8689,4164,5277,129883,78097,110641,32,102469,2475,92422,87356,626,60941,3857,335,5221
